,station,date,prcp,tobs,name,latitude,longitude,elevation
7393,USC00519281,2017-06-02,0.09,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7394,USC00519281,2017-06-03,0.08,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7395,USC00519281,2017-06-04,0.13,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7396,USC00519281,2017-06-05,0.05,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7397,USC00519281,2017-06-09,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7398,USC00519281,2017-06-10,0.62,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7399,USC00519281,2017-06-11,0.74,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7400,USC00519281,2017-06-12,0.24,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7401,USC00519281,2017-06-13,0.24,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7402,USC00519281,2017-06-14,0.22,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7403,USC00519281,2017-06-15,0.55,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7404,USC00519281,2017-06-16,0.06,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7405,USC00519281,2017-06-17,0.07,79,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7406,USC00519281,2017-06-18,0.24,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7407,USC00519281,2017-06-19,0.08,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7408,USC00519281,2017-06-21,0.19,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7409,USC00519281,2017-06-22,0.06,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7410,USC00519281,2017-06-23,0.12,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7411,USC00519281,2017-06-24,0.36,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7412,USC00519281,2017-06-25,0.02,71,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7413,USC00519281,2017-06-26,0.06,73,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7414,USC00519281,2017-06-27,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7415,USC00519281,2017-06-30,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7416,USC00519281,2017-07-01,0.08,79,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7417,USC00519281,2017-07-02,0.15,81,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7418,USC00519281,2017-07-03,0.15,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7419,USC00519281,2017-07-04,0.08,78,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7420,USC00519281,2017-07-07,0.18,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7421,USC00519281,2017-07-09,0.11,78,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7422,USC00519281,2017-07-10,0.02,69,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7423,USC00519281,2017-07-11,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7424,USC00519281,2017-07-12,0.28,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7425,USC00519281,2017-07-13,0.32,74,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7426,USC00519281,2017-07-14,0.2,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7427,USC00519281,2017-07-15,0.05,80,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7428,USC00519281,2017-07-16,0.1,80,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7429,USC00519281,2017-07-17,0.21,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7430,USC00519281,2017-07-18,0.05,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7431,USC00519281,2017-07-19,0.05,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7432,USC00519281,2017-07-20,0.06,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7433,USC00519281,2017-07-21,0.03,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7434,USC00519281,2017-07-22,0.2,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7435,USC00519281,2017-07-23,0.2,82,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7436,USC00519281,2017-07-24,0.61,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7437,USC00519281,2017-07-25,0.11,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7438,USC00519281,2017-07-26,0.12,75,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7439,USC00519281,2017-07-27,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7440,USC00519281,2017-07-28,0.09,81,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7441,USC00519281,2017-07-29,0.23,82,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7442,USC00519281,2017-08-05,0.06,82,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7443,USC00519281,2017-08-15,0.32,77,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7444,USC00519281,2017-08-16,0.12,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7445,USC00519281,2017-08-17,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7446,USC00519281,2017-08-18,0.06,79,"WAIHEE 837.5, HI US",21.45167,-157.84888999999998,32.9
7447,USC00511918,2010-01-01,0.05,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7448,USC00511918,2010-01-06,0.08,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7449,USC00511918,2010-01-07,0.04,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7450,USC00511918,2010-01-11,0.05,64,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7451,USC00511918,2010-01-26,0.03,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7452,USC00511918,2010-01-27,0.25,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7453,USC00511918,2010-01-30,0.4,77,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7454,USC00511918,2010-01-31,0.01,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7455,USC00511918,2010-02-03,0.55,64,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7456,USC00511918,2010-02-13,0.03,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7457,USC00511918,2010-03-04,0.04,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7458,USC00511918,2010-03-05,0.03,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7459,USC00511918,2010-03-08,0.08,64,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7460,USC00511918,2010-03-09,0.06,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7461,USC00511918,2010-03-10,0.01,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7462,USC00511918,2010-03-15,0.01,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7463,USC00511918,2010-03-16,0.06,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7464,USC00511918,2010-03-18,0.01,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7465,USC00511918,2010-03-23,0.01,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7466,USC00511918,2010-03-30,0.01,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7467,USC00511918,2010-04-04,0.12,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7468,USC00511918,2010-04-05,0.01,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7469,USC00511918,2010-04-07,0.01,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7470,USC00511918,2010-04-08,0.87,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7471,USC00511918,2010-04-09,0.01,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7472,USC00511918,2010-04-12,0.01,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7473,USC00511918,2010-04-23,0.01,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7474,USC00511918,2010-04-29,0.08,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7475,USC00511918,2010-04-30,0.04,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7476,USC00511918,2010-05-02,0.15,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7477,USC00511918,2010-05-03,0.98,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7478,USC00511918,2010-05-04,0.01,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7479,USC00511918,2010-05-06,0.01,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7480,USC00511918,2010-05-07,0.01,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7481,USC00511918,2010-05-08,0.02,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7482,USC00511918,2010-05-16,0.02,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7483,USC00511918,2010-05-20,0.03,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7484,USC00511918,2010-05-21,0.01,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7485,USC00511918,2010-05-26,0.01,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7486,USC00511918,2010-06-07,0.05,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7487,USC00511918,2010-06-18,0.04,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7488,USC00511918,2010-06-19,0.05,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7489,USC00511918,2010-06-25,0.02,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7490,USC00511918,2010-06-27,0.09,80,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7491,USC00511918,2010-06-29,0.02,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7492,USC00511918,2010-06-30,0.03,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7493,USC00511918,2010-07-05,0.01,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7494,USC00511918,2010-07-06,0.1,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7495,USC00511918,2010-07-07,0.02,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7496,USC00511918,2010-07-08,0.03,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7497,USC00511918,2010-07-09,0.15,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7498,USC00511918,2010-07-10,0.01,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7499,USC00511918,2010-07-14,0.01,77,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7500,USC00511918,2010-07-15,0.01,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7501,USC00511918,2010-07-17,0.02,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7502,USC00511918,2010-07-19,0.01,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7503,USC00511918,2010-07-20,0.02,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7504,USC00511918,2010-08-05,0.04,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7505,USC00511918,2010-08-06,0.01,77,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7506,USC00511918,2010-08-08,0.01,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7507,USC00511918,2010-08-11,0.1,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7508,USC00511918,2010-08-17,0.02,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7509,USC00511918,2010-08-25,0.01,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7510,USC00511918,2010-09-07,0.02,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7511,USC00511918,2010-09-20,0.02,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7512,USC00511918,2010-09-22,0.08,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7513,USC00511918,2010-09-23,0.35,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7514,USC00511918,2010-10-01,0.19,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7515,USC00511918,2010-10-04,0.01,75,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7516,USC00511918,2010-10-26,0.02,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7517,USC00511918,2010-10-27,0.01,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7518,USC00511918,2010-10-28,0.01,75,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7519,USC00511918,2010-10-30,0.02,78,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7520,USC00511918,2010-10-31,0.01,80,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7521,USC00511918,2010-11-01,0.01,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7522,USC00511918,2010-11-02,0.03,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7523,USC00511918,2010-11-04,0.1,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7524,USC00511918,2010-11-11,0.01,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7525,USC00511918,2010-11-15,0.01,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7526,USC00511918,2010-11-16,0.04,63,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7527,USC00511918,2010-11-17,0.02,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7528,USC00511918,2010-11-19,0.34,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7529,USC00511918,2010-11-22,0.02,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7530,USC00511918,2010-11-25,0.01,75,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7531,USC00511918,2010-11-28,0.06,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7532,USC00511918,2010-11-29,0.02,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7533,USC00511918,2010-12-01,0.13,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7534,USC00511918,2010-12-03,0.01,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7535,USC00511918,2010-12-09,0.04,77,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7536,USC00511918,2010-12-10,1.8,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7537,USC00511918,2010-12-11,0.8,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7538,USC00511918,2010-12-12,0.01,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7539,USC00511918,2010-12-14,0.01,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7540,USC00511918,2010-12-19,4.0,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7541,USC00511918,2010-12-20,3.05,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7542,USC00511918,2010-12-21,0.17,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7543,USC00511918,2010-12-22,0.04,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7544,USC00511918,2010-12-24,0.05,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7545,USC00511918,2010-12-25,0.01,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7546,USC00511918,2010-12-26,3.0,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7547,USC00511918,2010-12-27,0.01,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7548,USC00511918,2010-12-28,1.67,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7549,USC00511918,2010-12-30,0.02,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7550,USC00511918,2011-01-11,0.08,58,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7551,USC00511918,2011-01-12,0.44,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7552,USC00511918,2011-01-13,3.44,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7553,USC00511918,2011-01-14,0.31,75,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7554,USC00511918,2011-01-16,0.02,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7555,USC00511918,2011-01-17,0.03,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7556,USC00511918,2011-01-19,0.01,63,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7557,USC00511918,2011-01-31,0.2,64,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7558,USC00511918,2011-02-01,0.23,56,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7559,USC00511918,2011-02-02,0.01,61,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7560,USC00511918,2011-02-06,0.29,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7561,USC00511918,2011-02-07,1.14,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7562,USC00511918,2011-02-08,0.15,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7563,USC00511918,2011-02-10,0.23,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7564,USC00511918,2011-02-11,0.02,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7565,USC00511918,2011-02-12,0.35,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7566,USC00511918,2011-02-13,0.04,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7567,USC00511918,2011-02-14,0.13,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7568,USC00511918,2011-02-15,0.02,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7569,USC00511918,2011-02-16,0.01,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7570,USC00511918,2011-02-22,0.1,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7571,USC00511918,2011-02-23,0.01,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7572,USC00511918,2011-02-24,0.05,65,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7573,USC00511918,2011-02-26,0.18,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7574,USC00511918,2011-03-03,0.03,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7575,USC00511918,2011-03-04,0.6,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7576,USC00511918,2011-03-07,0.03,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7577,USC00511918,2011-03-09,0.01,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7578,USC00511918,2011-03-10,0.1,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7579,USC00511918,2011-03-11,0.04,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7580,USC00511918,2011-03-13,0.01,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7581,USC00511918,2011-03-20,0.06,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7582,USC00511918,2011-03-22,0.01,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7583,USC00511918,2011-03-27,0.04,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7584,USC00511918,2011-04-02,0.01,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7585,USC00511918,2011-04-07,0.37,67,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7586,USC00511918,2011-04-08,0.4,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7587,USC00511918,2011-04-09,0.04,77,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7588,USC00511918,2011-04-16,0.12,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7589,USC00511918,2011-04-26,0.03,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7590,USC00511918,2011-04-30,0.2,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7591,USC00511918,2011-05-03,0.76,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7592,USC00511918,2011-05-04,0.1,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7593,USC00511918,2011-05-05,0.02,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7594,USC00511918,2011-05-06,0.03,69,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7595,USC00511918,2011-05-07,0.6,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7596,USC00511918,2011-05-08,0.72,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7597,USC00511918,2011-05-09,0.53,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7598,USC00511918,2011-05-10,0.03,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7599,USC00511918,2011-05-11,0.01,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7600,USC00511918,2011-05-12,0.04,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7601,USC00511918,2011-05-13,0.03,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7602,USC00511918,2011-05-19,0.03,66,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7603,USC00511918,2011-05-23,0.01,75,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7604,USC00511918,2011-06-01,0.02,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7605,USC00511918,2011-06-03,0.03,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7606,USC00511918,2011-06-04,0.58,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7607,USC00511918,2011-06-05,0.02,80,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7608,USC00511918,2011-06-08,0.1,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7609,USC00511918,2011-06-12,0.02,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7610,USC00511918,2011-06-16,0.01,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7611,USC00511918,2011-06-20,0.01,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7612,USC00511918,2011-06-21,0.03,68,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7613,USC00511918,2011-06-22,0.1,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7614,USC00511918,2011-06-23,0.01,72,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7615,USC00511918,2011-07-02,0.02,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7616,USC00511918,2011-07-07,0.03,71,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7617,USC00511918,2011-07-10,0.02,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7618,USC00511918,2011-07-17,0.02,79,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7619,USC00511918,2011-07-22,0.01,74,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7620,USC00511918,2011-07-27,0.31,75,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7621,USC00511918,2011-07-28,0.01,76,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7622,USC00511918,2011-07-29,0.07,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7623,USC00511918,2011-07-30,0.14,77,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7624,USC00511918,2011-08-02,0.01,70,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
7625,USC00511918,2011-08-16,0.01,73,"HONOLULU OBSERVATORY 702.2, HI US",21.3152,-157.9992,0.9
